"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZNF425",-1.07671933598062,1.13332809700664,-13.3503737551126,1.13812749852755e-35,4.41457193271651e-35,70.038420851802
"HOXA13",7.88814211778252,0.75263022191002,13.3478600410886,1.16793251841226e-35,4.5290774886751e-35,70.1836304247215
"LRRC19",3.74457928130131,-0.858537272608867,13.343618300749,1.22000006481197e-35,4.72983727389277e-35,70.1441926078174
"HSP90AA1",0.763224778371267,9.85538883200084,13.3414494143789,1.24751022834484e-35,4.83531566618677e-35,69.2777081461099
"EFNB2",0.980762868503847,6.06775202047492,13.3407193395692,1.25690882692149e-35,4.87055990359222e-35,69.3562067041669
"DSP",1.72104725850217,8.0839580488134,13.3404397773302,1.26052641170961e-35,4.88339084828095e-35,69.2467599882281
"MYO15B",-1.29079836740553,6.28619933486696,-13.3345673593386,1.33896009505618e-35,5.18598930619816e-35,69.1685905679332
"CPT1B",-1.30885093979479,3.59541433003205,-13.3330798120489,1.35958822609536e-35,5.26460572096886e-35,69.4671142684279
"ELAVL1",0.43429538542189,6.23539794800595,13.3303167348622,1.39874818932496e-35,5.4149255869471e-35,69.1861056176943
"C6orf89",-0.444020507210319,6.75428076886992,-13.3279202560918,1.43362115046854e-35,5.54858035361038e-35,69.1026470490309
"PIFO",-2.35967989333876,0.916006369460565,-13.3275929165484,1.4384512665241e-35,5.56592286619596e-35,69.7774139677612
"GRINA",0.735073095215669,7.42747040519364,13.3264114021351,1.45602055960929e-35,5.63253778617788e-35,69.0963488017763
"CHURC1-FNTB",3.44483830765961,0.152602076132875,13.3230571977873,1.50707156967498e-35,5.82861118114048e-35,69.9147191318086
"VPS13D",-0.629023613348007,6.47247006415869,-13.3222905267704,1.518988430676e-35,5.87327452889716e-35,69.0482166317304
"NPAT",0.750539233703091,4.52452010930419,13.316172207535,1.61751511256622e-35,6.25271789087569e-35,69.3390514722507
"CDH10",-2.55958676999051,-3.5276758995968,-13.315232294844,1.63320509261579e-35,6.31183869207334e-35,69.8540685197841
