"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ADAM33",-5.533877385103,3.83646188382776,-54.6779421308935,2.12375995371358e-234,2.08265480041807e-230,526.502355060754
"TIAF1",-3.59041859020418,1.0097911682652,-54.6551355397266,2.61311769186708e-234,2.08265480041807e-230,525.921127774436
"SUPT7L",-1.24615821998407,5.43406198656577,-51.8884858176798,3.39093412311891e-223,1.80171633075052e-219,500.741800974193
"GNB3",-4.50967387463493,0.239194820610073,-51.7257428136096,1.56987048380997e-222,6.25593387798274e-219,498.843012917647
"COL5A3",-3.77633181184999,3.30782235717048,-50.9262702572827,3.05329791514339e-219,9.73391375347713e-216,491.640001800445
"LCAT",-3.4847735059055,2.74970574163901,-50.7505505734497,1.62930422805629e-218,4.32851823253622e-215,489.947861857118
"MAP3K12",-2.97868486305198,3.2279595370515,-50.1166996885705,7.05296165171538e-216,1.60606012469062e-212,483.897714257617
"SLC26A10",-4.81010241550228,0.658955003296357,-49.9580794424669,3.24597357623259e-215,6.46760235064343e-212,482.202693147376
"STARD9",-3.58110221597223,3.08456280516998,-49.9184921048768,4.75343261087676e-215,8.41885731304172e-212,481.993039447084
"VAMP1",-3.00720211099739,3.25284217846833,-49.2531381484338,2.97477952121393e-212,4.74179855681501e-209,475.560850814475
"LY6G5B",-3.61200686566494,2.03790776483422,-48.6610556768654,9.57814992262949e-210,1.38796099787922e-206,469.744948952653
"PRM2",-5.47997089907123,-5.58535443882506,-48.5042816583898,4.4502004738063e-209,5.91134962937271e-206,465.531151370741
"BMP1",-2.80551837086126,4.57922636965165,-48.3223191276491,2.65627686800191e-208,3.25700409815004e-205,466.468451906245
"FAM153A",-4.39583791875541,1.60096516631349,-46.8955081399969,3.70456155156032e-202,4.21790793799082e-199,452.301247886854
"CAPRIN2",-2.08400866540689,4.37720766497712,-46.1924183178738,4.32815247976928e-199,4.59938336850149e-196,445.273876554985
"ADAMTS10",-3.41951275619224,2.6989463664663,-46.0485821197056,1.84974684252346e-198,1.84281029186399e-195,443.828708065577
"SLC17A9",-3.74366677075468,0.738872737274625,-45.8201902068973,1.86650383472199e-197,1.75012183090991e-194,441.33361353944
"CYP11B1",-5.38489314691534,-5.52336181160842,-45.4513094269403,7.91391968372624e-196,7.00821554214424e-193,435.495632321692
"TRO",-3.5583049512177,2.55442593751491,-45.4056202842358,1.26027167184907e-195,1.05730160259338e-192,437.310879270113
"CORO6",-4.50635577644647,2.41381277298462,-45.370986854406,1.79355506715924e-195,1.42946338852591e-192,436.960213336143
"ADCY4",-3.20185372012721,3.45952766119985,-44.9946829786785,8.37528242556761e-194,6.35723818397846e-191,433.118174347966
"GNRH1",-3.92337570306043,-0.0529869939068655,-44.8962580765073,2.29547537831438e-193,1.66317625137869e-190,431.787343178071
"BEST1",-2.67565287055623,1.79236764798381,-44.7112679326905,1.53205175535843e-192,1.06177847740927e-189,430.127375442479
"CALR",2.12621812642723,10.1125641530252,44.6993780530632,1.73110508255578e-192,1.1497422923308e-189,430.077571448299
"TUBE1",-1.985764578834,3.37742920798398,-44.6620898559395,2.53947901035772e-192,1.61917181700408e-189,429.712806874339
"GGA3",-1.39205035530678,5.24583995122629,-44.4190987050819,3.09800277959443e-191,1.89931401179751e-188,427.184178102014
"ZNF333",-1.52391820256332,3.70313245008836,-43.3107967780047,3.06575791985554e-186,1.80993263861101e-183,415.723640756284
"KCNIP2",-3.4881786221762,0.134849709137561,-43.3034061707806,3.31187117073134e-186,1.88540094505206e-183,415.354615680202
"SIN3B",-1.59010210540129,6.13454284482211,-43.2922292857495,3.72216175917838e-186,2.04590546349322e-183,415.482492874033
"GPR17",-4.53060041941801,-0.828004937683791,-43.0197782257571,6.4462307362268e-185,3.42509726451518e-182,412.323569838022
"NFATC4",-3.33088122323255,4.52858853931799,-43.0086053701151,7.24739092030628e-185,3.72656165386071e-182,412.529281938757
"USP35",-1.92874933712279,2.6880381329152,-42.9155105868157,1.92466354305347e-184,9.58723027383511e-182,411.568490755188
"MKNK1",-1.65325635582977,4.57167480615267,-42.8336806214392,4.54559546408757e-184,2.19566035447139e-181,410.703122415062
"CLPS",-6.00289059291608,-5.43794001521819,-42.7997733299572,6.49161318869673e-184,3.04342100670076e-181,408.693827384386
"TSPYL2",-2.82293197863902,6.19148946441291,-42.5481918274721,9.17469182301934e-183,4.17841679025509e-180,407.687998211342
"RNPC3",-2.42482735150864,3.73798928674511,-42.5066355276858,1.42206598503261e-182,6.29659216706108e-180,407.277209109233
"MROH7",-4.44728758056429,1.25361953587035,-42.4840995772963,1.80373998888586e-182,7.770706871038e-180,407.032821585727
"RNF207",-3.32953081367988,3.50997542412321,-42.397637853242,4.49341773213805e-182,1.88487049079685e-179,406.12609703884
"CRNN",-5.40753854884732,-5.18978032884244,-42.3820481642635,5.29778668039006e-182,2.1653005047543e-179,404.265857525465
"IFFO1",-2.99851014586624,2.92789713638137,-42.2308987291406,2.61925766468723e-181,1.04377417937786e-178,404.37945890934
"BTBD19",-3.36669424212141,0.680518038682633,-41.8485771358917,1.51134796461441e-179,5.87582598925699e-177,400.182297915039
"DHX35",-1.57175047665049,3.74619922380474,-41.747489991796,4.4295349875397e-179,1.68111399289007e-176,399.251419869762
"LGI4",-3.56642275304665,3.13413773584634,-41.7346414094759,5.07872557012122e-179,1.88267175785424e-176,399.108681235367
"ITGA10",-3.43450027086629,1.23613413276864,-41.4906194130967,6.84744598281763e-178,2.48064293104802e-175,396.462952145811
"LCNL1",-5.5965011306889,-0.523004096752951,-41.4094806626477,1.62893141922015e-177,5.65161445895975e-175,395.542148006136
"NPIPB11",-3.4167999654029,0.601509556519226,-41.4093644682089,1.63095523909754e-177,5.65161445895975e-175,395.507088171614
"CLCN6",-1.61394013703305,4.63913787070003,-41.3938686457431,1.92469779693942e-177,6.52759210281155e-175,395.448585184981
"KLF8",-2.85609114413144,1.99895347003058,-41.35575512941,2.8927690052135e-177,9.60640373814649e-175,395.064324567617
"SYNGAP1",-2.22955574144052,3.92165265988828,-41.1860485359544,1.77900263527995e-176,5.78720449109437e-174,393.242079938882
"MYO15A",-3.0957732167649,-0.165979689484327,-41.1632381711282,2.27157719632966e-176,7.24178810189895e-174,392.67507402056
"ATXN7L2",-2.06029187361662,2.18265657368541,-41.1572440104812,2.42229356634369e-176,7.57085479363106e-174,392.917741890548
"TAF1C",-2.40862455157156,5.54067566490378,-41.0098270863339,1.17755185077972e-175,3.60964932719782e-173,391.313984987659
"DNHD1",-2.8822739872254,3.0531643990649,-40.8584240724816,5.99144992706086e-175,1.80195682711981e-172,389.748332070041
"FAM153B",-4.16798378693168,1.77054705545101,-40.6163480242557,8.12481428623261e-174,2.39832480967681e-171,387.149814310121
"TMED2",1.6817402488631,8.47663486050079,40.5819244248599,1.17783361637757e-173,3.41357597182883e-171,386.711774210645
"TMEM255B",-2.78496724714733,2.29402751858701,-40.4080609509133,7.70186295972843e-173,2.19228027817984e-170,384.900866828146
"DEFB124",-4.27929369321005,-4.96837309485805,-40.3740434159253,1.1126222369223e-172,3.11143832570903e-170,382.821576721015
"PRCD",-3.65950009489871,-0.843761594397919,-40.1528013572484,1.22142417037041e-171,3.35681056477662e-169,381.757915602009
"SND1",1.72952124473898,8.54590159453223,40.0232041497402,4.98428604111914e-171,1.34660202534642e-168,380.665550193715
"AMY2A",-5.8978128445881,-5.07220671227582,-39.9711490995394,8.77348141509065e-171,2.33082156260908e-168,378.904049906905
"KSR1",-3.01309629123788,3.27212485751382,-39.9294403319464,1.38050575885622e-170,3.60741996658495e-168,379.701540346939
"FAM160B2",-2.04235747715803,5.94424569259176,-39.9069461378988,1.76299191078767e-170,4.5325953319283e-168,379.398135903787
"HDAC7",-1.57967564858566,6.47890145217317,-39.89846205996,1.93337975718778e-170,4.89175767136082e-168,379.306221261788
"CWC25",-1.26940963773432,4.40501412510483,-39.8525490151295,3.18576152116562e-170,7.93453728865313e-168,378.852662170319
"NUMBL",-2.02666447926393,4.66426427312444,-39.7900099328096,6.29267020727726e-170,1.54315635544615e-167,378.144072918152
"PRRT2",-3.57483247017447,3.12197007900684,-39.6090059239284,4.52510914456148e-169,1.09288242067136e-166,376.213936204613
"CFLAR",-1.61385422061042,6.94727917567555,-39.587623947477,5.71424326292104e-169,1.35947817329793e-166,375.928902259532
"RPN1",1.70186200654368,8.38827125972394,39.4917465603733,1.62789647671243e-168,3.81598085864649e-166,374.877704886883
"MTMR11",-2.76647208629689,2.60413107898371,-39.4254729038456,3.35890718592277e-168,7.75956239762447e-166,374.233779231184
"MSANTD2",-2.09768471400051,3.32946318034006,-39.3302677192405,9.51717275466278e-168,2.1671961958475e-165,373.184870862556
"SEC61A2",-1.74072514334573,2.70797054166742,-39.3087732088726,1.20418612422139e-167,2.70348265071676e-165,372.953920502933
"L3MBTL1",-2.47066565943313,3.07096990334207,-39.2805368162603,1.64046961472022e-167,3.63181745258893e-165,372.642826752827
"HIF3A",-4.69894367813333,2.27975069742574,-39.2413663029087,2.51947214318995e-167,5.5014227345819e-165,372.213694142365
"PAN2",-1.98889560288042,5.35959180608774,-39.2053406068856,3.73906705723824e-167,8.054152553024e-165,371.741495056099
"KANSL3",-1.10037070706554,6.1704532179371,-39.1910693344169,4.37222454243926e-167,9.29243456086424e-165,371.579717053171
"ANAPC4",-1.58548134861307,4.53738270116279,-39.181039019736,4.88043899237078e-167,1.02360786234724e-164,371.506468484053
"SHANK3",-2.46737808508704,4.46378000351774,-39.1619966635379,6.0136535676013e-167,1.24490438789045e-164,371.285172327551
"PEAR1",-2.80076324641881,2.68089696619942,-39.0305034613798,2.54588695560827e-166,5.20274847081998e-164,369.908776754751
"CELA2A",-5.23159232024677,-5.3065524193577,-39.0122166554883,3.112204213129e-166,6.27956141231344e-164,368.306716822676
"GTPBP2",-1.33093358539141,5.15042627090432,-38.985357949732,4.18040111595198e-166,8.32944922353433e-164,369.339663933779
"PITPNM2",-2.29145294661355,3.38893185913103,-38.9524556428928,6.00144902698659e-166,1.18102589494032e-163,369.036716099224
"ZNF540",-2.34170627193857,2.2114139909163,-38.9280118905836,7.85163927689267e-166,1.52628207406914e-163,368.77863067405
"TDRD10",-3.6615729256472,-0.53808885157296,-38.9126729552305,9.29417570672658e-166,1.78492964777376e-163,368.353705911423
"TMBIM6",1.38228131826015,9.93989866059207,38.9034936901671,1.02813977429478e-165,1.93034562512348e-163,368.457981401197
"TRAF1",-2.50892195681082,3.71542562768852,-38.9033861767466,1.02935619909345e-165,1.93034562512348e-163,368.478172824655
"EIF2AK1",1.5022417411939,7.82710990079381,38.8233868730389,2.48223864896293e-165,4.60080047261268e-163,367.551004677967
"SLC7A6",-2.18792386621205,3.91116678135441,-38.681909150504,1.17960115621329e-164,2.16124625632642e-162,366.037055172827
"PDIA3",2.11640933596562,9.87270722384236,38.5323643258801,6.14307875253555e-164,1.1127349467661e-161,364.357763635875
"AMY2B",-3.55815964273253,3.21948988187536,-38.4031741436296,2.56125940212877e-163,4.58724436740815e-161,362.972620304505
"TRAF5",-2.65275060266694,3.70688220443772,-38.281605700151,9.83447220901787e-163,1.7417943001305e-160,361.617150989492
"UBAP1L",-2.81404577157279,2.27787802054101,-38.1360250148383,4.93733883109243e-162,8.64848142501245e-160,360.052804749833
"ABCA10",-3.32523055002919,0.186934315153476,-38.0417532643441,1.40560422095947e-161,2.43536209587979e-159,358.864454210827
"STX16",-1.7363283765443,6.30250843159087,-38.0272492083806,1.65124450063691e-161,2.83019756345723e-159,358.74390591678
"PLAGL1",-2.97387840291683,3.77702306666308,-38.0250219824141,1.69259695726389e-161,2.84260620860759e-159,358.764604286894
"ARF6",1.51193979407677,7.41092486847985,38.0249393745065,1.69415050073852e-161,2.84260620860759e-159,358.73259749806
"GSTM2",-4.36160696297308,4.65430259631827,-38.0163742972405,1.86322303489197e-161,3.09372658085188e-159,358.652800643994
"GABRE",-4.83528018719171,3.55696087929926,-38.0038200710111,2.1420322883545e-161,3.51999945117224e-159,358.537265456832
"HOXD9",-3.13029314642243,2.81468296339915,-37.9915864823775,2.45385256754892e-161,3.99126631905407e-159,358.435449007509
"SPRR3",-5.87252147051572,-4.49989556782375,-37.9844880733385,2.65521227037954e-161,4.2751599585707e-159,357.465108069843
"CELA3A",-6.1941553683361,-4.88663098457682,-37.9566887346493,3.61626694421994e-161,5.76432950908658e-159,357.106475317908
"TNFRSF25",-3.377786522394,2.06118641175214,-37.927733834942,4.98932741993098e-161,7.87424545284157e-159,357.742487068596
"TPCN2",-1.50593204242886,4.05059349442853,-37.8894544125312,7.63670989956045e-161,1.19342309606856e-158,357.277975084768
"PLEKHH2",-3.17862269585581,2.31893127015765,-37.8575736547825,1.08875056158942e-160,1.68492077201314e-158,356.960507514984
"DLG4",-2.48536492957138,3.64820850919973,-37.8380630777742,1.35273974958204e-160,2.07333380849401e-158,356.701582846511
"SEC31B",-3.30953445255136,3.39126245602803,-37.8279413439101,1.51403519211709e-160,2.29844961546157e-158,356.589091498367
"TJAP1",-1.23145740177997,5.2746974678558,-37.7860071716556,2.41476827020086e-160,3.63126473839639e-158,356.073840310247
"PRSS1",-6.76501259136016,-4.62849847780748,-37.7368377376255,4.17554865347618e-160,6.22039677910377e-158,354.850242797243
"MAPKBP1",-1.67705655302134,4.49213093096148,-37.7321990992672,4.39701298403e-160,6.48966545976279e-158,355.497465426062
"PLEKHG5",-2.39059070692368,3.43337563820554,-37.719092822686,5.0883739149921e-160,7.44116332155725e-158,355.391177927769
"KDELR2",1.48731269165628,8.53898765890955,37.7065742703434,5.85011962441978e-160,8.47735516484103e-158,355.18181693573
"LAT",-2.9447026604273,2.43132010388754,-37.6905825930829,6.9915149401939e-160,1.00400674006028e-157,355.103714152428
"ZNF10",-1.85841387379762,3.87780883594171,-37.6487325012343,1.11482673684577e-159,1.58663733797514e-157,354.59776636912
"MPP3",-2.46573360789555,2.31573559107958,-37.6024129413321,1.86892532091188e-159,2.63634244383499e-157,354.124234224123
"NPIPB5",-3.21164324705983,6.09083222515468,-37.492809132481,6.35319514507331e-159,8.88332724670776e-157,352.813398195861
"CDC25B",-2.25461419717715,4.35815705142685,-37.4318754546841,1.25514658299801e-158,1.73974230721638e-156,352.141894451394
"ATG16L2",-2.92167141249316,3.89381973239618,-37.3435282379147,3.37113830597972e-158,4.63240901701006e-156,351.166769396088
"FAM229A",-2.86444643337814,2.18647212529355,-37.3152150700808,4.62779030446917e-158,6.30486986779816e-156,350.91999368436
"MSS51",-2.78992179676739,0.244609912454024,-37.2754591794381,7.22189673830595e-158,9.75568084818617e-156,350.304331031668
"WDR91",-1.43544531260966,4.11204407343565,-37.0173693846675,1.3043417073232e-156,1.74716023653208e-154,347.536256512257
"GPR173",-3.3371230298028,1.08592087520459,-36.9886752833912,1.8002330436542e-156,2.39130955965399e-154,347.241664966542
"RUFY3",-1.60959865666869,4.69509252133152,-36.9874274070886,1.82564120592377e-156,2.40501824978718e-154,347.160597200059
"COL27A1",-3.80403580187112,4.22134816637268,-36.9275743933989,3.57645227180942e-156,4.6728400993969e-154,346.490078811983
"ERGIC1",1.91770652704885,9.5129056831307,36.7475148790319,2.71098449099577e-155,3.51325957613598e-153,344.452208679198
"PDE1B",-2.97687718047502,1.01759645142056,-36.7456403099053,2.76881549666716e-155,3.55926766265117e-153,344.492139859036
"MARCKSL1",2.54522438095011,8.34465598839412,36.7406948760474,2.92737905343144e-155,3.73299376893578e-153,344.376189328617
"DMTF1",-1.89514500204837,5.51247669234757,-36.7096850665107,4.15103981718934e-155,5.25139481634905e-153,344.008859551165
"COL4A3",-3.4861945411777,2.24529717100376,-36.7013990503284,4.55716362934164e-155,5.71977860249652e-153,344.028185806081
"TOP3B",-1.72539951143581,4.2490496858613,-36.6790412843194,5.86264185909523e-155,7.25380069510384e-153,343.714347329592
"ZNF224",-1.49804159955088,4.38227457635293,-36.6789240621937,5.87039077583686e-155,7.25380069510384e-153,343.712081838381
"PLCD4",-2.59047915235392,2.03049668206423,-36.6700659971497,6.48660713583254e-155,7.95357828809005e-153,343.683742309003
"GOLM1",3.66273096508398,9.63826546777483,36.6500694006639,8.12632288236945e-155,9.88806005686787e-153,343.355539211766
"GOLGA8N",-2.386262004801,3.36982727341323,-36.4586839420003,7.04213001446763e-154,8.50390548716773e-152,341.263586352133
"BEGAIN",-3.10902873004319,1.16530398469657,-36.4385256955153,8.84283489760476e-154,1.05981043810391e-151,341.054170061167
"RIMKLB",-1.8701941146121,4.42276791871681,-36.4203113328546,1.08632838306612e-153,1.29224436015477e-151,340.781616137011
"AGAP6",-2.494563162962,3.89923466641953,-36.3713930226902,1.88827589776114e-153,2.22956428224537e-151,340.244605310139
"TMEM262",-2.30283507358162,1.26970972385244,-36.3575363438291,2.20851381519474e-153,2.5885081039856e-151,340.106534076842
"EGFL8",-2.87401048703885,3.02364835774424,-36.2941377024991,4.52382362070482e-153,5.26348529299525e-151,339.414189165901
"STT3A",1.63502302589296,7.62189740565368,36.2785443862927,5.39671514146679e-153,6.23359705470875e-151,339.155453187362
"WDR27",-2.45505451036686,3.44242325294558,-36.1592655218293,2.08288043281399e-152,2.38856935964424e-150,337.873657462484
"PGS1",-1.15848375152543,4.49099425227494,-36.0665584546403,5.95715070418749e-152,6.78264158748204e-150,336.798372135391
"LRP5L",-2.37741213978369,2.44043280622779,-36.0463349378133,7.49293979815206e-152,8.4707418711024e-150,336.642571594684
"ABCA9",-3.27821295922747,1.00958661190642,-36.0143979179751,1.07647699136575e-151,1.20838332692747e-149,336.261849602424
"CEP164",-1.52093570374116,4.61853178320949,-36.0062303804848,1.18101181034535e-151,1.31645652146188e-149,336.093290558467
"TBX19",-2.35909597818205,1.33090278901258,-35.9701692410301,1.77829373348885e-151,1.96847236887585e-149,335.740417614649
"NR2C1",-1.47867580088662,3.94909287636031,-35.9600596477832,1.99455787142336e-151,2.192638101413e-149,335.614623323301
"DNAH17",-2.68619090231594,-0.0123452271287762,-35.9480013282517,2.28720107477924e-151,2.49712226931377e-149,335.344209643921
"HDAC6",-1.2504138614976,5.87140156820401,-35.8834533674168,4.76108427461611e-151,5.1626995467606e-149,334.660708968231
"ACAD11",-2.2164575103342,4.86100997492995,-35.8600662569398,6.21043085955034e-151,6.68880188521841e-149,334.409763348888
"LMBR1L",-1.76465120474,4.87537502496722,-35.7532130166612,2.09313379058408e-150,2.23923171959129e-148,333.200947784477
"CAPN3",-3.34268413289219,2.16653493460799,-35.7109166768562,3.38710944574373e-150,3.59936830434367e-148,332.830050174621
"ZNF273",-1.80423184776882,2.4356291162439,-35.653282157928,6.52844003517588e-150,6.89161153382143e-148,332.18278024155
"RBM33",-1.49541092829349,5.61115016301151,-35.6255129518651,8.95729883687536e-150,9.39337785919692e-148,331.728935719793
"ATP6AP1",1.47094476090268,8.22825001795877,35.5945189349582,1.27509612032563e-149,1.32843347437846e-147,331.379605977619
"TTLL3",-3.26487999171308,5.07017201937223,-35.5837331429407,1.44186618471383e-149,1.49242512885314e-147,331.265623638122
"TNRC6A",-1.49996122217201,5.82125800623298,-35.5674638674203,1.73563106755614e-149,1.78490059463516e-147,331.064721421812
"PAXBP1",-1.6207210607079,4.84163313577333,-35.5449027903261,2.24468874995343e-149,2.29361145347806e-147,330.83315733592
"CENPT",-2.2862852044217,5.21111328178245,-35.5350388282916,2.511887150214e-149,2.55028542512173e-147,330.70178930569
"ZNF337",-1.74235402899114,4.82556456120498,-35.5164394090682,3.1053697310246e-149,3.13288566535014e-147,330.507034957925
"LUC7L3",-1.8468146954537,7.04448681174739,-35.4715112838378,5.18430341375991e-149,5.19734568649893e-147,329.991066593213
"PLEKHG2",-2.3455569445794,4.26447860527771,-35.4651489978588,5.57465254544239e-149,5.55374759839698e-147,329.93696504234
"PISD",-1.18534891944338,4.93212680935235,-35.4098798013855,1.04756663839551e-148,1.03715603826238e-146,329.300855903643
"AGER",-3.18467438999656,1.61531047382662,-35.3895401532533,1.32142260165355e-148,1.30021458458998e-146,329.180020941627
"ALS2CL",-3.31169907730198,3.26924341759571,-35.3845860578561,1.39833487418045e-148,1.36745140456665e-146,329.057831959284
"PDE8A",-1.35007141185944,4.51031956284105,-35.3498410037914,2.07951040726047e-148,2.02118267632511e-146,328.634116071974
"GABBR1",-3.0647206191278,5.27883487176621,-35.2749478945648,4.8940337935874e-148,4.72793325271414e-146,327.738969876764
"CANT1",2.13307190652741,8.35528629728368,35.2506127140438,6.46407423663021e-148,6.2070688754148e-146,327.460992748175
"CPA1",-5.27557649461273,-2.82345152269225,-35.1777024793497,1.48842709490494e-147,1.42069029298112e-145,326.385594264675
"ZNF83",-2.30794967806306,5.82436674375688,-35.1472990418152,2.10790582796108e-147,2.00000112486307e-145,326.271134548583
"JMJD7-PLA2G4B",-2.94302034859457,4.12141274319259,-35.1000255017122,3.62176793956699e-147,3.41603437613597e-145,325.763535541132
"EZH1",-1.44449406332586,5.541235796831,-35.0159714447746,9.48758762570429e-147,8.89600863257215e-145,324.766709981392
"WDR19",-1.49420639589423,4.60885953184943,-34.9923142928563,1.24431906277552e-146,1.15990911465742e-144,324.532761770735
"TUBG2",-1.92184279782926,4.16031939142512,-34.9690491305686,1.62473729410075e-146,1.50571584116081e-144,324.281511220058
"LTB4R2",-2.69472501858224,0.829542246032266,-34.8918096487029,3.94091281219992e-146,3.63110694950675e-144,323.441438887415
"TPCN1",-1.74625234301699,5.73473604015978,-34.8776265462675,4.63756665478297e-146,4.24843749869199e-144,323.175967897326
"MYO7B",-3.30909827339778,-0.430464658123318,-34.870826617784,5.01402847432947e-146,4.5670636503321e-144,323.09759081505
"FAM193B",-2.28639025020807,5.67808928660848,-34.8322979894801,7.80349539483162e-146,7.06748389736454e-144,322.659064977194
"MEIS1",-3.18470780414678,4.3658347974566,-34.818028710236,9.19292670694603e-146,8.27882778015366e-144,322.519515411086
"NPIPB4",-2.81953531849011,2.88178683591833,-34.8110277454405,9.96260907403794e-146,8.92157239551487e-144,322.527651021906
"NLGN2",-1.95933959311442,5.24007364657209,-34.8061811957237,1.05329017875328e-145,9.37957846331137e-144,322.362442292988
"HYPK",-2.13272103475238,2.92957300409511,-34.8050957816258,1.06650358023323e-145,9.44448170495423e-144,322.47850919901
"MBD1",-1.09759370050166,5.8310559236326,-34.7975043597553,1.16367473702611e-145,1.0248052656462e-143,322.258036347426
"METTL17",-1.69441382808532,4.9479917204281,-34.792533072933,1.23206057587799e-145,1.0790684384338e-143,322.21891189103
"POMT2",-1.19636946853096,4.518088932076,-34.7596618109175,1.79741640764611e-145,1.56561844469284e-143,321.881107297524
"PDE4C",-3.30224438779688,0.244446561425506,-34.6996989754554,3.58079526882358e-145,3.10205851005695e-143,321.222399459713
"LTB4R",-2.82149675098485,2.73264431270128,-34.5288751263559,2.55672112945481e-144,2.20292620559512e-142,319.29526609403
"PRPF40B",-1.59281110434445,4.57310879775132,-34.520657158523,2.81053503888776e-144,2.40859830751994e-142,319.114557828084
"CCDC146",-2.30725151574156,2.46835469313252,-34.4971617386424,3.68408265612905e-144,3.14033569725653e-142,318.955211422665
"FAM156A",-2.5072847294959,3.93518601205458,-34.4698828323358,5.04464865139073e-144,4.27721805867916e-142,318.543629604011
"DGCR8",-1.13323173452294,5.30681926342061,-34.4562092819013,5.90562528552131e-144,4.98072312440263e-142,318.347223518917
"P4HB",1.87018849832842,10.779249842451,34.4556139430344,5.94628490356776e-144,4.98862007173001e-142,318.379832225889
"KIAA0895L",-2.45719264451732,4.45716312442121,-34.4136597060634,9.64452405707435e-144,8.04888552197723e-142,317.868436700321
"CORO2B",-2.84628542716975,1.19745347911559,-34.4125330179855,9.77062852370997e-144,8.11165722228838e-142,317.975126637168
"RASGRP2",-2.75754474991066,3.16277510999881,-34.4076340663056,1.03384133492666e-143,8.53856522214043e-142,317.872866661672
"NTRK1",-3.78634606127,-0.317354467974996,-34.3929141140697,1.22509762472926e-143,1.00660083186518e-141,317.674082295912
"NTRK3",-3.46790174557273,2.17090625063273,-34.3772393066805,1.46784729144985e-143,1.19987106798516e-141,317.56052686114
"SLC6A1",-3.33493083581793,-0.0465056791038086,-34.3053326119029,3.36504398132691e-143,2.73667352358934e-141,316.667386577372
"ARL10",-2.28658184856249,2.66109705679235,-34.2984495665057,3.64328672015419e-143,2.94791829031766e-141,316.658604509667
"ACAP3",-2.30380526204407,5.28166301697601,-34.2784145268126,4.59130201678257e-143,3.69623000745021e-141,316.284701272769
"RXRB",-0.829830059992292,5.94586457245335,-34.2540081320892,6.08582614709661e-143,4.87477732586533e-141,316.000662375843
"REG1B",-5.20407219867383,-5.05714786086783,-34.242848295638,6.92291620464201e-143,5.51756421509968e-141,315.185462143734
"CUBN",-2.68502499967881,1.1935211704578,-34.1914940136508,1.2529144107834e-142,9.93604761586437e-141,315.424442080663
"MAN2C1",-1.87642053766429,6.54780313460133,-34.134279428639,2.42718156971692e-142,1.91531060501425e-140,314.623544153871
"DNM1",-2.59166479060645,2.98245644302163,-34.1077266867709,3.29938754208017e-142,2.59075061186e-140,314.428667314029
"NFATC2IP",-0.948614485041108,5.3746061029472,-34.0736556771433,4.89289249960254e-142,3.82317188449335e-140,313.93307378952
"COPG1",1.53887201128284,8.52391674807875,34.0596538003146,5.75321421815398e-142,4.47347486035973e-140,313.759327839184
"PTH1R",-3.37640075617642,0.792497590497321,-34.0533783006685,6.18644899480841e-142,4.7869901445265e-140,313.832282186606
"TBX2",-2.69352842917186,4.27336266236155,-34.0377593980173,7.41183715277289e-142,5.70747266740096e-140,313.533662913757
"DGKH",-2.50190054001183,3.17281997706222,-34.0107027811324,1.01370569015694e-141,7.76849456783733e-140,313.295647577823
"RAB11A",1.44347352848084,7.80434178132263,33.920162453333,2.89213545700292e-141,2.20577220979074e-139,312.145974868276
"GDI2",1.0936051753222,7.76082289920972,33.904649408103,3.46153884165749e-141,2.62747281600097e-139,311.961951054801
"ATP6V1G1",1.71263155129796,7.88635769903609,33.8971796436135,3.77446844643774e-141,2.85142308228519e-139,311.883583139977
"LCN10",-4.251518505765,1.03324121834068,-33.8934711851484,3.94018954909922e-141,2.96257648172837e-139,311.997620712711
"STX1B",-2.79396261433023,0.334163496417809,-33.8603362324317,5.78474484234771e-141,4.32905318248932e-139,311.539580141414
"PRSS50",-4.84463571408447,-1.25920117215753,-33.836326309324,7.64113270299721e-141,5.6915726769054e-139,311.224675664356
"TTC14",-1.77167654328476,5.48929223028724,-33.8271011331062,8.50369013630692e-141,6.30459631501081e-139,311.061588986451
"PRIMA1",-3.52294809818478,2.46316400578983,-33.8260900991314,8.60395891435086e-141,6.34940301364596e-139,311.176578162709
"BTN2A1",-1.38214766054673,4.60885262406022,-33.7873270368281,1.34871414856173e-140,9.90714448298343e-139,310.645598868812
"PRRT1",-2.19453497955901,2.16650438621517,-33.7710168947218,1.6296092670347e-140,1.19155833562079e-138,310.580735022928
"PNISR",-2.44359583703517,6.55565183225261,-33.6623647586581,5.75103131705315e-140,4.18591046547156e-138,309.168816382856
"TM9SF3",1.42134406622261,8.7733621452084,33.6354975786475,7.8569748135613e-140,5.69273538764396e-138,308.847379680668
"DDX17",-1.51244452899976,9.16702785606344,-33.629601804114,8.41388002310291e-140,6.06865373612038e-138,308.841064152578
"CTRC",-4.51609914345129,-3.98983374956021,-33.6036012614482,1.13808366080112e-139,8.1716457446711e-138,307.999825124185
"MAPK7",-1.39203765445242,4.17493740850742,-33.6014663388788,1.16666641739797e-139,8.33931062480883e-138,308.520713312475
"ADAMTSL4",-3.17174213822066,2.71306234319772,-33.5955143949742,1.2502027866787e-139,8.8965323302047e-138,308.496410496768
"ZRANB2",-1.3585713399007,6.33221561576108,-33.5757752752223,1.57252204114239e-139,1.11404450381376e-137,308.140242024931
"STARD5",-1.83183835478013,3.45795416895007,-33.5694366573367,1.6927363988578e-139,1.19390346007935e-137,308.187486911491
