"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GINS4",1.6637426452753,0.737312484854313,8.94625242319298,7.98130044819793e-18,2.8304073369439e-17,29.402617132379
"FSTL4",2.92644976797891,-1.30666915389355,8.94606839877426,7.99271064436569e-18,2.83379608715898e-17,29.5970856424958
"PPP1R32",-1.05598788813728,0.48134812112419,-8.94600491911779,7.99665036351427e-18,2.83453524019628e-17,29.2847326636426
"CAPS",-0.922262115221596,3.67077022831732,-8.94531439079139,8.0396308242416e-18,2.84910943008432e-17,28.7258176560066
"TOMM34",0.582022278048864,4.58157448213357,8.94050509544511,8.34538509843589e-18,2.95677787361926e-17,28.701820693067
"BCKDHB",-0.958761157104409,4.6628382268262,-8.94000488644177,8.37783971439893e-18,2.96758851821349e-17,28.5577999522483
"ACTR1A",0.407149470953445,6.15533002517925,8.93996358641216,8.38052492521137e-18,2.9678517122168e-17,28.5410761904777
"ADGRE3",-1.65441904291363,-3.9769421748499,-8.9396948536856,8.39801798694258e-18,2.97335757318048e-17,29.5517077746729
"SAA1",-4.64841304241556,7.69317217742128,-8.93928778326353,8.42458496849721e-18,2.98207280295589e-17,28.8768501800322
"FAM50A",0.770773448644681,6.01630424573711,8.93864635334311,8.46661609878765e-18,2.99625661430232e-17,28.545601909106
"OTX1",2.55544473249439,-1.40780942113493,8.93848349566879,8.47732071746857e-18,2.99935026357113e-17,29.5308198830563
"SERF2",0.600652161518862,8.92901187019961,8.9379387241098,8.51322596712973e-18,3.01135662045624e-17,28.6848192051495
"MTPN",0.445645509810375,6.00635118739946,8.93699643528361,8.57568688666182e-18,3.03274869972412e-17,28.5219553419068
"TMEM154",-1.66158347297566,0.494730149890236,-8.9363069742913,8.62167598863469e-18,3.04830705188169e-17,29.1671327943559
"TMED8",-0.578493234151121,3.18091172845028,-8.93581699148741,8.65450763890095e-18,3.05920729192796e-17,28.7832805845365
"PPP2R2D",-0.443813872573683,4.40358392601853,-8.93359958796276,8.8046406359116e-18,3.11155674276978e-17,28.5669634811124
"ZNF516",-0.5708517655993,4.01725786729612,-8.93210894284216,8.90701359856366e-18,3.14700750981853e-17,28.5981560695708
"CCDC51",0.654638701089725,3.55325167553763,8.93193136241343,8.91928756502805e-18,3.15061565606088e-17,28.8403717230187
"CD86",1.60246072442852,1.33354917369545,8.93097587335859,8.98561685339285e-18,3.17331202072327e-17,29.2340277202448
"CEACAM6",-2.47447031409426,-3.46971753158023,-8.92933398481377,9.10073790645164e-18,3.21322495259906e-17,29.4179427990374
"SLC25A28",-0.636195303005282,4.96027988777689,-8.92917476321143,9.11197909587911e-18,3.21645074068211e-17,28.4681490714822
"SERINC3",0.397161077528378,6.9398835428537,8.92777650035556,9.21128999319815e-18,3.25075571330395e-17,28.4637747551949
"DHX57",0.573927793144607,3.61610363975366,8.92643259237278,9.30775000083734e-18,3.2840389693557e-17,28.772611319632
"PTPN21",-0.773277677427849,3.46847808783501,-8.92459851259655,9.44100794664415e-18,3.33028722143743e-17,28.6177545310582
"AAGAB",0.440885561544531,4.58193137781775,8.9217916587713,9.6486099003598e-18,3.40273269991687e-17,28.5399863636845
"ZFAT",0.729241738356417,2.73698617653834,8.92167158572319,9.65759089695655e-18,3.40511413235794e-17,28.9163828068096
"LRRC59",0.551206456088112,6.93652281950686,8.91774238901516,9.95609018532406e-18,3.50955049877594e-17,28.3848022190772
"LSM12",0.398552068444752,5.21730009965718,8.91689461363382,1.00216835231929e-17,3.53185760880792e-17,28.4118104363249
"ARHGEF1",-0.455028608049215,5.93742628387553,-8.91330130200384,1.03044844624802e-17,3.63068542935578e-17,28.3291362129154
"TEX19",2.06475399881054,-3.43874639286523,8.91300085102947,1.03284853849044e-17,3.63830302366815e-17,29.4018753181938
"SRCAP",-1.18994573925248,4.39766182408301,-8.91282911912456,1.03422286904358e-17,3.64230460056577e-17,28.3589249803807
"GCHFR",-1.04110613751697,5.56362236985724,-8.91184640578937,1.04212218695202e-17,3.66927860341331e-17,28.3162545205498
"PPP4C",0.484765898619374,6.23239714701052,8.91166782779454,1.04356404515251e-17,3.67350890900149e-17,28.3249872151716
"BCL7C",0.829449949676013,4.50328920661279,8.90906355783267,1.06481698950974e-17,3.74745933134463e-17,28.5069708620135
"MED25",0.493955479270493,4.79101453852983,8.90864634185575,1.06826140115944e-17,3.75871574283154e-17,28.4118099753601
"C18orf54",1.33233766341327,-0.297550691198835,8.90381698821238,1.10894287358798e-17,3.90095673372419e-17,29.1489641072264
"PLD4",2.08609304620542,-0.960997447255142,8.89923654149674,1.14894327581177e-17,4.04073698450626e-17,29.189860738243
"SCAI",-0.687701299335397,2.34068972420358,-8.89906299983353,1.15048655089636e-17,4.04523354446554e-17,28.6589775006387
"ZNF439",-1.2197885287688,-0.293859949600768,-8.89877799329079,1.1530255168658e-17,4.05322818569733e-17,28.9943315803041
"RFC4",1.10908914747516,3.45962122304512,8.89820428850486,1.15815316817704e-17,4.07031705678781e-17,28.6553701538607
"FKBP3",0.495109668869086,5.5536315383784,8.89579751785802,1.17991149195558e-17,4.14583295207479e-17,28.2284950116693
"SLC9A6",0.657318907887038,3.53728365084446,8.89567795877569,1.18100284872727e-17,4.14871368537964e-17,28.561840168592
"FANCB",1.48271356268838,-2.04385390808825,8.89560665361687,1.18165421065752e-17,4.15004780350669e-17,29.2047114362533
"TEAD3",-0.556546809667924,4.39764019771473,-8.8939225914056,1.19714167030014e-17,4.20347469298173e-17,28.2529073201707
"MRPL57",0.630183175228027,5.32634432665147,8.89249133108082,1.21046207614763e-17,4.2492696957528e-17,28.2324823150109
"PLXND1",0.779299227575179,5.90039551840759,8.89225786272026,1.2126487863999e-17,4.25596832911734e-17,28.1966244952558
"ARL16",-0.733637737782679,4.3512147159894,-8.88813545098891,1.25191057895417e-17,4.39275443329475e-17,28.2028927078235
"TMEM236",-1.1377126162243,-2.22765079997186,-8.88801861541731,1.25304146493962e-17,4.39571318313643e-17,29.0684664208081
"PRKRA",-0.427627562112537,4.06993691890754,-8.88683282958321,1.26457640358121e-17,4.43515997776553e-17,28.2581116706556
"SORBS3",-0.665992667674402,6.27395619811712,-8.88596388347369,1.27309590460585e-17,4.4640152634883e-17,28.1330587210037
"NAT1",-0.995717816898494,2.03020587814115,-8.88499637243497,1.28264863678337e-17,4.49647942617267e-17,28.5817581200996
"PEX2",0.518569682845706,4.96559813598974,8.88482706409353,1.2843275842417e-17,4.50133252632969e-17,28.2063248305278
"COPS7B",-0.474513668806064,4.60612839829588,-8.88290473318813,1.3035436422479e-17,4.56763366135983e-17,28.1506467496579
"SIVA1",-0.736711695870645,5.6798729014227,-8.87637713259909,1.37094368386565e-17,4.80270298788421e-17,28.044409813893
"CCDC170",2.53718952273135,1.0573087706484,8.87596095909366,1.37535595330298e-17,4.81705576952162e-17,28.8832561355623
"FBXW5",-0.557210151214446,7.24820027303474,-8.87560427391441,1.37914871204279e-17,4.82923269219198e-17,28.1108191254923
"LSM14A",0.349164249813719,6.18530211423451,8.87302758729046,1.40685678392336e-17,4.92512680759057e-17,28.0274910031267
"DDX49",0.553257708908098,5.4028811065021,8.87157324222479,1.42273843782406e-17,4.97958453238421e-17,28.0591757509455
"USP49",-0.606455140719211,2.16300680544471,-8.87146238484315,1.42395626981044e-17,4.98270569246011e-17,28.491183308423
"ITFG2",-0.604200138763304,3.88698521490666,-8.87141943925142,1.42442832903899e-17,4.98321641392967e-17,28.1561563417496
"NKD2",-1.95803899114152,0.187261289240482,-8.87043288442391,1.43531532337573e-17,5.02015414431324e-17,28.681656855693
"PRICKLE2",-1.3965278944069,1.81465838991321,-8.8691600492633,1.44948328913089e-17,5.06854785840026e-17,28.4651547477785
"PHC2",-0.56910685487201,6.72813816450776,-8.86369071111352,1.51195473583055e-17,5.28578822196903e-17,27.984208896964
"TMEM164",1.37150110515903,3.333897884429,8.86362871148999,1.5126779652258e-17,5.2871070417693e-17,28.4428789692269
"SUN2",-0.694342458158391,7.35068366994391,-8.8630327605563,1.51964725773346e-17,5.31025148534759e-17,28.0276188027928
