"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KRT24",-6.50654040926973,-2.20059579714909,-30.3313180672607,2.23156160636423e-119,2.20995649399592e-118,261.768453410914
"YWHAB",1.13904806671543,8.48888207987641,30.3308809672368,2.24264996067309e-119,2.21949532796225e-118,261.657797098457
"SMYD4",-1.14437268025157,3.97562083030001,-30.3189388018272,2.56789248674386e-119,2.53973065479969e-118,261.751236041815
"NFASC",-3.52327888175753,5.0158875893164,-30.3162482625437,2.64745506811216e-119,2.61672261304134e-118,261.696325012895
"SEC23B",1.89701940111449,5.70765465496615,30.3117539182866,2.78589883007129e-119,2.7517747290419e-118,261.503591048562
"EVL",-2.23703388675912,5.28722214415709,-30.308488676392,2.89100408489684e-119,2.85374308665238e-118,261.493562534199
"CCDC146",-1.94368767946429,3.43509409069735,-30.3064312806867,2.95925844808878e-119,2.91922705549004e-118,261.700836225872
"SQLE",2.82988861551237,5.06744467540241,30.2902760610401,3.55439219709185e-119,3.5040421394487e-118,261.373994856802
"TAGLN2",1.5607091041764,8.71807304291155,30.289215599157,3.59740786639759e-119,3.5441559981749e-118,261.189297487845
"PLP1",-8.54506789071835,2.2087469117753,-30.2869328556113,3.69177907685513e-119,3.63478067896311e-118,261.50162049752
"DCLK1",-4.30242171977319,2.34973272195852,-30.28350687534,3.83808273145911e-119,3.77638598516257e-118,261.501339172026
"GDNF",-4.34149820042384,1.73146516087896,-30.2809539083041,3.95086543926524e-119,3.88484775224784e-118,261.462739091086
"ICA1",2.55559737909843,4.76851261297963,30.2745748033878,4.2473872595653e-119,4.1737220646702e-118,261.217594727924
"POLE3",1.01413568154192,5.97628298193099,30.272976079988,4.32512811317961e-119,4.24737613227902e-118,261.020005135923
"EPHX4",3.91657946230315,0.382462667060353,30.2715180398086,4.39726885453224e-119,4.31543944700103e-118,261.336078382667
"ARHGEF17",-2.92083414277153,5.98818952249731,-30.2652106876327,4.72347437674537e-119,4.63259156859564e-118,260.966413419311
"LYN",1.96340078978422,4.93504649130743,30.2600326469159,5.00929742749203e-119,4.90975576156952e-118,261.003356498181
"AASS",-3.38022464889509,3.09856421032233,-30.25901055703,5.06772906096819e-119,4.96383410142777e-118,261.208873737561
