"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NRIP2",0.444128066663999,4.59143543149693,1.48821620475407,0.137259999486787,0.17484698666857,-6.65917089282159
"ICAM4",-0.478507679559919,-2.3222361195052,-1.48781055901383,0.137366949228834,0.174969779599326,-5.93840597387637
"TMEM161B",-0.212335039428814,4.05186072840829,-1.48765356924952,0.13740835735156,0.175009077093917,-6.66846528314248
"RFFL",-0.157591597547831,5.13754579689534,-1.48702156046104,0.137575155657248,0.175208058506799,-6.88285328681701
"CALM1",0.133591490881718,8.76673072928814,1.48689925493062,0.137607452321398,0.175235728707002,-6.98866601862752
"ASPA",0.618680807250489,5.2895264644985,1.48635254780978,0.13775189044363,0.175406189836017,-6.77984013718498
"COG8",-0.141384918831781,5.08398743294375,-1.48591244500854,0.137868249194539,0.175530647583076,-6.86705921082368
"RWDD1",-0.140256778661014,5.46251436475382,-1.48590277761236,0.137870806009218,0.175530647583076,-6.92546803482758
"ZSWIM3",0.177655944975644,2.07801030466922,1.48495610661186,0.138121357322764,0.17583613476573,-6.2457476580495
"TAB3",-0.156729841935337,5.2358403439266,-1.48490198273723,0.13813569268043,0.175840882136736,-6.89786891438171
"CDKL2",-0.37480241811838,1.99392964748576,-1.48401052542827,0.138371971295517,0.17612813144786,-6.31246232392394
"MOCOS",-0.663112683527993,1.8179625599232,-1.48382673162469,0.138420724201727,0.176176661027209,-6.31023079349108
"ZNF674",0.174704209463705,1.74285235577496,1.48238599141513,0.138803352925903,0.176650095045562,-6.21008227990274
"IRS2",0.498822004054146,4.79510693601362,1.48164410196991,0.139000700689259,0.176885504692328,-6.68508654037639
"CAPN6",-0.993880886124956,2.08461989257706,-1.48161042071068,0.139009665277541,0.176885504692328,-6.40839253314486
"RFX3",0.244270678523223,3.71463707809396,1.48151917940636,0.139033952263308,0.176902831509853,-6.51396492497713
"STXBP5L",-0.639999914920379,-4.83946107912526,-1.48108253351391,0.139150225823128,0.177028520231757,-5.82360043301776
"LAS1L",0.1264245454517,5.42623606138614,1.48106802310769,0.139154091058584,0.177028520231757,-6.8875111518607
"ZNF483",-0.321938933505441,0.345930714899532,-1.48078759392372,0.139228807166818,0.177109981893553,-6.11451226121244
"TCN1",-0.806863924884599,-3.78544763584329,-1.48033899778199,0.139348393205918,0.177248504753791,-5.88390264529719
"CIART",0.376562244373569,3.18114416334089,1.48029292748915,0.139360679038675,0.177250533009758,-6.39672136754981
"TAB2",0.157739297405931,6.22821865920609,1.47987441726022,0.139472323893965,0.177378924350878,-6.98766539710356
