"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DCTN1",-0.0268082535385235,7.69729876127831,-0.913613550083834,0.361185274024545,0.377220216885016,-8.17882140468843
"SIAE",-0.0527935485923221,4.66899717088295,-0.913281701586601,0.361359630134119,0.377377043937184,-8.15494844499558
"ZNF143",-0.0236189047868427,4.0456991667771,-0.911580524633183,0.362254273424646,0.378286013832633,-8.07858710633595
"CERS3",0.295757008087158,1.60518968403011,0.908624218517256,0.363812288332563,0.379887545097609,-7.62064560802267
"AMER1",-0.0468135059102837,3.75136280599999,-0.903565820101769,0.366487856048252,0.382655716346538,-8.03540059741889
"RAB2A",0.0341757427872142,7.04086246431492,0.902823131265588,0.366881723153559,0.383041317091241,-8.20628377898898
"ICAM3",0.0560015823135753,2.77039079349139,0.902353129998503,0.367131113511539,0.383276035973191,-7.85180488687207
"MICAL3",0.0573293557141676,5.84708451191979,0.900307088762346,0.368218009275931,0.38438500037994,-8.22303546063576
"HIST2H2BF",0.0915186427201045,1.73313027340774,0.89550449363045,0.370777111354503,0.387030558546124,-7.63275151798812
"ZNF33A",0.0316195922031142,5.42509737002617,0.894436216488789,0.371347851909903,0.387600377851754,-8.22106787680909
"CAPZA2",-0.040939966876663,6.59027934468265,-0.893922550821472,0.371622478581455,0.387861067882424,-8.22518175541256
"CHST6",0.0902133896140946,1.58036820883033,0.893863331911198,0.371654147543666,0.387868165890837,-7.60298510962662
"PHGDH",-0.0833688240214556,5.41833112849549,-0.893430826084459,0.371885492928112,0.388083636638549,-8.22208446135156
"APLP1",0.101177915077249,1.53441779828798,0.890527508388832,0.373440779018804,0.389680593453957,-7.60059709354107
"ZNF136",-0.0376011759144812,2.99563987937387,-0.889162393342533,0.374173453349831,0.390419009358932,-7.90139136409253
"SERPINI1",0.0556559048676686,1.53535894258747,0.889106951118797,0.374203228696115,0.390423958657657,-7.59707142498454
"GPT2",0.143884832623234,5.10827440354434,0.888982295710918,0.374270180469204,0.390467692627303,-8.2126104910345
"HS3ST3B1",-0.0739940965804502,2.26868730537984,-0.888073111315714,0.374758723146203,0.390951227671148,-7.73981186738249
