"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PHC2",-0.547024948625128,7.44447418427136,-4.33509657449186,1.96314182549825e-05,6.12774986431526e-05,1.05189275214386
"SLCO4A1",-1.51122047636822,4.39702744031498,-4.3350777832306,1.96330004909132e-05,6.12774986431526e-05,1.11899666727862
"ASPHD1",2.68086563542483,4.07453091811866,4.33453223087787,1.96789895719068e-05,6.14092097078279e-05,1.85912536827003
"PRIM1",0.760970899362162,1.9309071781157,4.33366117097252,1.9752632102514e-05,6.16271473279244e-05,1.90311415966089
"CWH43",-2.50640556192819,0.0860056992682493,-4.33317356015158,1.97939715162282e-05,6.17442364620746e-05,1.78914983183748
"SOGA3",2.57762854864197,0.846529904318888,4.33109401783198,1.9971205319557e-05,6.22851005010435e-05,2.06077199164278
"SPAST",0.557253517167202,3.99192950755459,4.33103779949362,1.99760176725137e-05,6.22881212974955e-05,1.5440272548974
"NPEPPS",0.441661763092882,7.20226504452653,4.33068896197681,2.00059033667525e-05,6.2369308206661e-05,1.02859738683144
"IRF1",-0.728563474066697,5.12286630776487,-4.33038918131117,2.00316204238807e-05,6.24374704691261e-05,1.09101239092392
"HEMK1",-0.630647339837257,5.28911916495437,-4.33019508836389,2.00482877941686e-05,6.24774045585581e-05,1.08076196570235
"SDK1",1.41709162124338,5.2314909625572,4.32963145907798,2.00967636533758e-05,6.26164304947038e-05,1.44838222914585
"TRIM72",-1.78382502895959,-4.09009498293795,-4.32935724784847,2.0120388170954e-05,6.2677987372224e-05,2.11944737837614
"DPYS",-2.21938770450928,3.28841361541723,-4.3288570514563,2.01635507725393e-05,6.28003729135113e-05,1.1735816593993
"LPIN2",-0.737964019058128,5.98093150684705,-4.32867910680437,2.01789272019734e-05,6.28361866464218e-05,1.02316968473394
"POLR2J",0.712385289640711,6.30578506293348,4.32761045545337,2.02715070181841e-05,6.31123479788038e-05,1.08841171150355
"TMEM68",0.535470475658023,4.1895032672827,4.32660160844897,2.03592786314236e-05,6.33734364622012e-05,1.4813053028505
"TNFAIP8L3",-1.18973247371797,0.943249956642341,-4.32630693703142,2.03849841381497e-05,6.34412652119678e-05,1.80146372915798
"KTI12",0.574909618213737,3.45492714059282,4.32581963055053,2.04275622096772e-05,6.35615678970468e-05,1.63702517756974
"PIGC",0.445060262713144,4.87460225724496,4.32522069879707,2.04800100164056e-05,6.37125287609622e-05,1.29891555370196
"PLA2G12B",-2.63977620134577,-2.31338138930508,-4.32458680154194,2.05356600319135e-05,6.38723029705428e-05,1.97641353061948
"MFAP5",-2.24359425900197,-1.80318720588431,-4.32451186152768,2.05422485905498e-05,6.38723029705428e-05,1.96632444638475
"BBS10",0.754161602903995,4.2904967663447,4.32450112108511,2.05431930319327e-05,6.38723029705428e-05,1.48992351226632
"EPC1",-0.371649341789637,4.65415406524734,-4.32445147020374,2.05475595322415e-05,6.3873624059078e-05,1.18458205878782
"SLC39A8",2.00442094042768,5.71229194020573,4.32412821239997,2.05760098531387e-05,6.39497966379195e-05,1.43213981102339
"MSRB3",-1.16788313588589,3.83451247873885,-4.32378987861519,2.06058273906668e-05,6.40301884689846e-05,1.20091682303659
"PRPF8",0.397413162907098,8.33979212156368,4.32373005384911,2.06111040783225e-05,6.40343062862762e-05,1.00849842848843
"CACNA1B",-1.60100921834107,-4.50324681389712,-4.32362745380773,2.06201566573377e-05,6.40501511658342e-05,2.11965270276543
"NT5C2",-0.373699633907516,5.98514770041727,-4.32257702682052,2.07130567253909e-05,6.43263863999538e-05,1.01203543333364
"SFMBT2",-0.83623973925945,3.38034374884882,-4.32245993518474,2.07234371122232e-05,6.43462920872919e-05,1.36592104870089
"THRB",-1.00436784843433,3.38778608589388,-4.32180252730261,2.0781809987118e-05,6.45151783220781e-05,1.31736474513381
