"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ANKRD13B",-2.86789838304039,0.694129451590505,-12.9852659743452,1.43313085264978e-22,2.14803467798608e-21,40.8557105768506
"DCDC2",-4.32858083217838,2.78607984411054,-12.9785322409613,1.47851803117158e-22,2.2139237661742e-21,40.6055262312969
"NIT2",-1.45672420720656,5.40250457528695,-12.9766606025759,1.4913880401475e-22,2.23104172293233e-21,40.3647393195949
"PON3",-4.48898995659595,-2.87312538324226,-12.975752212959,1.49767495436017e-22,2.23828820491226e-21,40.7955452903927
"XIAP",1.05721469642285,6.2865106185694,12.9724979958063,1.52041664145362e-22,2.27008886995862e-21,40.3894042712284
"TFPI",-3.06976324641574,3.94075608651363,-12.9694221249526,1.54223096095468e-22,2.30044508627788e-21,40.4347090334874
"VAMP5",-1.91826932586755,4.09338122723494,-12.9679462267807,1.55280955339663e-22,2.31399948144494e-21,40.4319728956924
"OGDH",1.61070377021714,9.19472998421602,12.9661589156692,1.56571789770808e-22,2.33099632890072e-21,40.3334270311871
"DCAF8",-0.839523454215362,6.91497574773392,-12.9654866989455,1.57060065143663e-22,2.33602376852698e-21,40.2941082006364
"MDC1",-1.5088033373236,4.88864269980585,-12.9642811614402,1.57939563016547e-22,2.34685482861656e-21,40.3405109516201
"IFT88",-1.73943014251035,3.34738699968536,-12.9639816537443,1.58158834901272e-22,2.34786412040521e-21,40.5303154439402
"P2RX6",-4.15016558747827,-1.61773962577991,-12.9574982017725,1.62981142718633e-22,2.41713811376114e-21,40.741865141611
"NBPF20",-1.99379859550518,0.688728994227912,-12.9526072145552,1.66716550454032e-22,2.47017559426304e-21,40.7177012270274
"AKAP8L",-1.37115634035283,6.13459413766875,-12.951017493977,1.67949106689289e-22,2.48606344663257e-21,40.225360099973
"ARL1",1.2650425786157,7.10738994002832,12.9463412609523,1.71628073893718e-22,2.53809943785819e-21,40.2312763906328
"SCARB2",1.02784474452462,8.10928495387215,12.9410412803823,1.75895789490564e-22,2.59873464987345e-21,40.1952698758942
