"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DONSON",-0.0670107016216779,5.72701397429054,-1.34035022149832,0.181149627663258,0.190811390000993,-7.6799178792069
"GALNT10",0.114158635113049,4.84129239874814,1.34018454264011,0.181203410651672,0.190856218701749,-7.55104266825876
"C8orf34",-0.19665737032007,-0.159093397349517,-1.33855839256109,0.18173192700751,0.191401033560589,-6.66504223190113
"COL9A2",0.207207161840906,3.31400541854094,1.33407720192368,0.183194309752351,0.192929273072525,-7.20421761268156
"SPNS2",0.143646154168646,3.15494716208987,1.33393862212697,0.183239672899373,0.192965095558367,-7.16545334744483
"SLMAP",-0.0695114218223551,6.11166571772661,-1.33207094278463,0.183851861252679,0.193597786025548,-7.72647325162709
"MT1A",-0.324353571864992,-0.398530500250354,-1.32962417587522,0.184656164847349,0.194432684814188,-6.65858166153989
"C17orf75",-0.0704039058179067,4.82243182164614,-1.3291510856897,0.184811980992973,0.194584701226285,-7.56230917869595
"FOXS1",-0.149978413007393,2.5716614296933,-1.32168802226384,0.187282954848876,0.197174129419249,-7.04507787220562
"NRG3",-0.239985813190647,0.929144218490541,-1.32103453487121,0.187500482312776,0.197390923801786,-6.782744350166
"ZNF594",-0.0715717918241436,4.05251866723947,-1.31980892111797,0.187908959838438,0.197808701361531,-7.40342076322767
"ZNF91",-0.0542539993189406,5.03315956785685,-1.31492690347519,0.189542610047244,0.199516066685858,-7.61867304532069
"KCNQ5",-0.156983034200735,0.0574207370109553,-1.31139758455266,0.190730146564746,0.200753662159514,-6.71748724895259
"CHRD",-0.13487555126431,2.83144967723906,-1.31070878787032,0.190962551795982,0.200985839981362,-7.11519845508794
"PANK4",0.0408256574165797,4.92470985346319,1.31028520322086,0.191105576455938,0.201123922885236,-7.60601568824643
"PIEZO2",0.180430751723985,2.50649806692845,1.30883547035673,0.191595682830406,0.201627242904333,-7.05341345732727
"ZCCHC10",0.0523907978705465,4.18286471138728,1.30859976550602,0.191675454531252,0.201698708388478,-7.45127321226197
"EBF2",0.191460502646297,1.60237618159955,1.30782971207149,0.191936241742233,0.201960634565899,-6.89412132470616
"TBC1D2B",0.0954745708517857,6.20396422115068,1.30766181673214,0.191993136182747,0.202007999978432,-7.76552010789877
"PDCD4",0.0953401687459028,6.44360791572912,1.30638849742463,0.192425029738158,0.202449895165675,-7.78287944674617
"CPM",0.179127164009929,4.043407480385,1.30527498450857,0.192803306946237,0.20283532953745,-7.42193867339071
"ZNF341",-0.0699167587802862,3.6927323433957,-1.30518581283857,0.19283362364813,0.202854673132443,-7.332891039037
"KIF5A",0.20282784303443,4.4468782039695,1.30363916138231,0.193360016455493,0.203395837909632,-7.5180149798318
"MTFR2",-0.141697794706305,3.35269068024019,-1.30314107840551,0.193529761364397,0.203561800212805,-7.24937611060776
"CRYL1",0.129489520662961,2.98628851677495,1.30161818158866,0.194049441370187,0.204095793966639,-7.16755768364184
"AMOT",-0.212641348141121,3.52699451351014,-1.30057908629242,0.194404617208759,0.204455300160114,-7.29321717846794
"IL16",-0.144451637818298,4.49364557560001,-1.30054785685146,0.194415299240702,0.204455300160114,-7.5322962315789
"BGLAP",0.134607686799321,0.201066914406251,1.29654642176353,0.195787573849323,0.205885708456023,-6.75143750799101
"TLL1",-0.186888860154901,0.0466575746105117,-1.2951862056032,0.196255675172787,0.206365190813065,-6.73730852171955
"FPGS",0.0795279816371419,5.46296432793563,1.29458662023836,0.196462276433679,0.206569660430267,-7.70898974571042
