"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DSG1",0.973655031739279,-1.65000274233946,0.853243997494978,0.394016206196848,0.505942332440978,-6.07470476299749
"SCCPDH",0.406348106171222,6.83218503675791,0.853232838330246,0.394022386096204,0.505942332440978,-7.11622954664581
"TMX3",-0.153807370603259,5.40604632394971,-0.852664772978422,0.394337056127229,0.506291794332411,-7.01205132739254
"IL17RE",0.566490147599359,3.75266512660393,0.852597229645244,0.394374480743154,0.506291794332411,-6.48959795963064
"KCNK12",0.56995721076518,-2.35574850060411,0.852580525293591,0.394383736673876,0.506291794332411,-6.07237328715672
"SUDS3",0.158494666549748,6.10806512806537,0.852162225234637,0.394615560983175,0.506538167790993,-7.06893193890713
"CSNK1G1",0.171554531868809,4.62013876844674,0.852126896268239,0.394635144288161,0.506538167790993,-6.78531834365322
"PRR15L",1.06200402388888,2.32573579472214,0.852025331290647,0.394691446360383,0.506572252040319,-6.21630460913768
"TRABD",0.207743795840395,6.2774390797478,0.851913748816201,0.394753307205933,0.506613465099845,-7.08214782132875
"KPNA3",-0.239653519932607,5.43346745048262,-0.851382928828943,0.395047672111676,0.506953037557628,-7.03053597388602
"ARSG",-0.26326327804345,2.28811442677199,-0.851289059278788,0.395099741093304,0.5069687676262,-6.37135466677959
"DEPTOR",-0.498333262736773,3.12532556283996,-0.851253491019723,0.395119471720884,0.5069687676262,-6.56687452320015
"USP38",0.181018235338104,4.75512951219147,0.850697835561547,0.395427785699629,0.507326132952534,-6.81907544004317
"HEBP2",0.223413865534686,6.78832733191068,0.850521461326911,0.395525680157331,0.507412247203582,-7.12841402818098
"COL5A2",-0.508035226937245,6.8241411058037,-0.850469542191968,0.395554500066213,0.507412247203582,-7.15879657074993
"TBC1D3K",0.784759693123404,-4.8960566394196,0.850400077252908,0.395593061506471,0.507423489333662,-6.0675774309253
"IRF2BP2",0.162561921804257,7.08142327238688,0.850245395322348,0.395678936870072,0.507461985775589,-7.14738514201848
"EXOC5",-0.162415183799471,5.60257412418106,-0.850238665216095,0.395682673505683,0.507461985775589,-7.04695266468075
"BANP",0.155461689364532,4.05485035052627,0.850164335831066,0.395723943493692,0.507476695063941,-6.64396342175048
