"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LUZP6",-0.250212892512912,-2.15016623708255,-1.84850045672586,0.0649074817947075,0.0697193746941789,-6.05718560661485
"HTRA1",0.12839570710782,6.28814940806273,1.8481956532924,0.0649516013110452,0.0697620115192013,-7.2257613245475
"PRKAA1",-0.0673056126908245,6.38066881114695,-1.84528603958845,0.0653740093845693,0.0702109200121508,-7.23922661709633
"CDC14B",-0.0908062535733647,4.38230676726251,-1.84327264254749,0.0656676343293611,0.0705214651930001,-7.01920143652033
"THAP2",0.0982989337110425,2.49797112521406,1.84300258255048,0.0657071014106835,0.0705590426865133,-6.62299089346256
"ADCY2",-0.317589990479698,0.482950423558044,-1.83580276914526,0.0667665399779331,0.0716918286364783,-6.35577847281338
"ETF1",0.0529418864184956,7.11730955352674,1.83024804930137,0.067593502862891,0.0725748521407583,-7.27764770286967
"CUL4A",0.0739170808396983,6.41805783169252,1.82859386799065,0.0678413955763391,0.0728360525686446,-7.26813098527356
"METTL25",0.0895013565518339,2.00267446704512,1.82674634787229,0.0681191468782711,0.0731292720913284,-6.56616271543623
"ZC3H10",0.0715797527476916,3.2603165167105,1.82624356397743,0.0681948960428748,0.0732056071651263,-6.80379133301294
"OXSR1",-0.0515322634136366,5.78697200862634,-1.82598152700451,0.0682344018977051,0.0732430281571172,-7.24116859734424
"CCDC160",0.276028186707635,-2.34885293333402,1.823951713075,0.0685410647024919,0.0735671916640623,-6.06956425079892
"RAB3A",0.113930807055541,1.41275155012824,1.82226048431905,0.068797440281324,0.0738373399097762,-6.48521126082109
"ZBTB5",0.0873137708203267,4.82570384631683,1.82213680672726,0.0688162196672277,0.0738524669367674,-7.12503381879074
"TRPT1",-0.068488353804482,4.51575158061988,-1.82150295198772,0.0689125313458143,0.0739507926572782,-7.08003787993716
"MBOAT1",0.12816286069472,3.33739194844745,1.82001530955419,0.0691390084969202,0.0741887774790995,-6.83091768311883
"KIAA0586",0.0691614239505287,3.74867455547725,1.81855319792841,0.0693621954012964,0.0744231995852189,-6.92186709977348
"HUNK",0.232332762016024,1.58582908252878,1.81686495547411,0.0696206375751624,0.0746954148733996,-6.51474515226877
"SLC44A3",-0.13243601721297,3.0134630600486,-1.81498781023286,0.0699089271617706,0.0749996139770078,-6.7854276184647
"KLHL15",0.0857411251438447,3.70579037699829,1.81371872195359,0.0701043877957844,0.0752041898069238,-6.9204651789633
"LRRC23",-0.120336466314944,3.45313961242487,-1.81278545798589,0.070248412446532,0.0753535638137677,-6.88171307347786
"BCOR",-0.0789965314423053,5.32803716372307,-1.81241650211033,0.0703054180945256,0.075409580924141,-7.22216874917153
"SLC25A23",-0.0933852880551038,5.76852810162957,-1.81212424018489,0.0703506011056222,0.0754529103163035,-7.26577707934997
"MPG",-0.0817940508146044,5.20185042757579,-1.81164524763439,0.0704247038496143,0.0755272488934839,-7.20609218960555
"FAR1",-0.0730989087532397,6.29681579416742,-1.81130648225898,0.0704771514126235,0.0755783547529658,-7.29821001885427
"SH3PXD2A",-0.0995156538667352,7.20208132001755,-1.81024062828416,0.0706423760677347,0.075750385438526,-7.31467857385814
"NRG4",0.207264385993981,1.06472338600253,1.81016842032483,0.0706535809756643,0.075757247347325,-6.45605527506009
"UQCC1",-0.0641422740881712,5.21405584492295,-1.80914524855848,0.0708125092144209,0.0759224916857874,-7.21321605248591
"LAIR2",0.231601305901942,-2.47851209134089,1.80822778024669,0.0709552683051513,0.0760703787787273,-6.08791648041757
"GPN2",-0.0503470841086093,4.68514957585116,-1.80642602402433,0.0712363116595413,0.0763664887453933,-7.1371543987696
"TXLNG",0.0744476484370118,4.73606350215926,1.80615305059918,0.0712789705138369,0.0764070237440585,-7.13919233237553
"HIST1H3D",0.223433545399837,-1.36816881020477,1.80495201357531,0.0714669115592751,0.0766032769307413,-6.19871112493466
"ZNF221",-0.131492688544877,-0.719468300091202,-1.80472373032164,0.071502679827325,0.0766364050039401,-6.27494492462682
"PPP1R21",0.0594856297664075,4.81965648768728,1.80382885963499,0.0716430332532852,0.0767816150795288,-7.15737739012215
"AKIRIN2",-0.058752407294631,5.40052990440708,-1.80164138916194,0.0719870731102908,0.0771450863705387,-7.24826479758877
"USP32",-0.0664082792445688,5.49195105833346,-1.79954271697831,0.0723184202320875,0.0774949069769987,-7.26343249771338
"SEC31A",0.0515963095925045,7.50560418609732,1.79946117522971,0.0723313195931175,0.0775034612605971,-7.33184035695399
"JOSD2",0.0957804882495781,4.11693429014707,1.79905754719205,0.072395198656644,0.0775666357386894,-7.02702402384289
"CARS",-0.0619415523750586,5.94008107312289,-1.79573755066815,0.0729223863025596,0.0781261721947499,-7.30714555014385
"NLGN4Y",0.529959133421412,-0.212578064661464,1.7952472462932,0.0730005086139607,0.0782045543860331,-6.3241430325195
